time	V(s)	V(s1)	V(s2)	V(s3)
1.480149999999615e-04	8.154926e-01	8.166326e-01	8.159550e-01	8.153813e-01
1.482664285713900e-04	8.152448e-01	8.163924e-01	8.157103e-01	8.151323e-01
1.485178571428184e-04	8.149964e-01	8.161519e-01	8.154653e-01	8.148828e-01
1.487692857142468e-04	8.147475e-01	8.159110e-01	8.152198e-01	8.146328e-01
1.490207142856753e-04	8.144981e-01	8.156697e-01	8.149738e-01	8.143822e-01
1.492721428571037e-04	8.142483e-01	8.154281e-01	8.147275e-01	8.141311e-01
1.495235714285322e-04	8.139979e-01	8.151861e-01	8.144807e-01	8.138795e-01
1.497749999999606e-04	8.137470e-01	8.149437e-01	8.142334e-01	8.136274e-01
1.500564285713890e-04	8.134661e-01	8.146723e-01	8.139565e-01	8.133450e-01
1.503378571428175e-04	8.131849e-01	8.144008e-01	8.136794e-01	8.130624e-01
1.506192857142459e-04	8.129037e-01	8.141292e-01	8.134023e-01	8.127796e-01
1.509007142856743e-04	8.126223e-01	8.138575e-01	8.131250e-01	8.124968e-01
1.511821428571028e-04	8.123407e-01	8.135858e-01	8.128477e-01	8.122137e-01
1.514635714285312e-04	8.120590e-01	8.133140e-01	8.125702e-01	8.119306e-01
1.517449999999596e-04	8.117772e-01	8.130420e-01	8.122926e-01	8.116472e-01
1.519792857142452e-04	8.115426e-01	8.128158e-01	8.120616e-01	8.114114e-01
1.522135714285308e-04	8.113081e-01	8.125895e-01	8.118306e-01	8.111756e-01
1.524478571428164e-04	8.110735e-01	8.123633e-01	8.115996e-01	8.109399e-01
1.526821428571020e-04	8.108391e-01	8.121371e-01	8.113687e-01	8.107041e-01
1.529164285713876e-04	8.106046e-01	8.119110e-01	8.111378e-01	8.104684e-01
1.531507142856732e-04	8.103702e-01	8.116848e-01	8.109069e-01	8.102327e-01
1.533849999999587e-04	8.101358e-01	8.114588e-01	8.106761e-01	8.099971e-01
1.533949999999587e-04	8.101258e-01	8.114491e-01	8.106663e-01	8.099870e-01
1.538235714285299e-04	8.096971e-01	8.110357e-01	8.102441e-01	8.095561e-01
1.542521428571012e-04	8.092687e-01	8.106225e-01	8.098222e-01	8.091253e-01
1.546807142856724e-04	8.088404e-01	8.102095e-01	8.094005e-01	8.086948e-01
1.551092857142436e-04	8.084124e-01	8.097967e-01	8.089790e-01	8.082645e-01
1.555378571428148e-04	8.079846e-01	8.093842e-01	8.085577e-01	8.078344e-01
1.559664285713860e-04	8.075571e-01	8.089718e-01	8.081367e-01	8.074045e-01
1.563949999999572e-04	8.071297e-01	8.085597e-01	8.077158e-01	8.069748e-01
1.568049999999570e-04	8.067211e-01	8.081656e-01	8.073135e-01	8.065640e-01
1.572149999999568e-04	8.063127e-01	8.077717e-01	8.069113e-01	8.061534e-01
1.576249999999565e-04	8.059045e-01	8.073781e-01	8.065094e-01	8.057430e-01
1.580349999999563e-04	8.054965e-01	8.069846e-01	8.061076e-01	8.053328e-01
1.584449999999561e-04	8.050888e-01	8.065913e-01	8.057060e-01	8.049229e-01
1.588549999999559e-04	8.046812e-01	8.061983e-01	8.053047e-01	8.045131e-01
1.592649999999557e-04	8.042739e-01	8.058054e-01	8.049036e-01	8.041036e-01
1.597621428570983e-04	8.037803e-01	8.053294e-01	8.044175e-01	8.036073e-01
1.602592857142409e-04	8.032870e-01	8.048536e-01	8.039317e-01	8.031114e-01
1.607564285713835e-04	8.027940e-01	8.043781e-01	8.034462e-01	8.026157e-01
1.612535714285261e-04	8.023013e-01	8.039029e-01	8.029610e-01	8.021204e-01
1.617507142856687e-04	8.018090e-01	8.034280e-01	8.024762e-01	8.016254e-01
1.622478571428113e-04	8.013170e-01	8.029534e-01	8.019916e-01	8.011308e-01
1.627449999999539e-04	8.008252e-01	8.024790e-01	8.015074e-01	8.006364e-01
1.636349999999534e-04	7.999457e-01	8.016306e-01	8.006411e-01	7.997522e-01
1.644035714285245e-04	7.991870e-01	8.008987e-01	7.998939e-01	7.989895e-01
1.651721428570955e-04	7.984290e-01	8.001675e-01	7.991474e-01	7.982274e-01
1.659407142856665e-04	7.976718e-01	7.994371e-01	7.984017e-01	7.974662e-01
1.667092857142376e-04	7.969153e-01	7.987073e-01	7.976566e-01	7.967057e-01
1.674778571428086e-04	7.961596e-01	7.979782e-01	7.969123e-01	7.959459e-01
1.682464285713796e-04	7.954046e-01	7.972498e-01	7.961687e-01	7.951869e-01
1.690149999999506e-04	7.946504e-01	7.965221e-01	7.954258e-01	7.944286e-01
1.697078571428074e-04	7.939711e-01	7.958667e-01	7.947568e-01	7.937458e-01
1.704007142856642e-04	7.932924e-01	7.952119e-01	7.940883e-01	7.930635e-01
1.710935714285210e-04	7.926143e-01	7.945576e-01	7.934204e-01	7.923818e-01
1.717864285713778e-04	7.919368e-01	7.939039e-01	7.927531e-01	7.917007e-01
1.724792857142346e-04	7.912599e-01	7.932507e-01	7.920864e-01	7.910202e-01
1.731721428570914e-04	7.905837e-01	7.925982e-01	7.914203e-01	7.903404e-01
1.738649999999481e-04	7.899080e-01	7.919462e-01	7.907547e-01	7.896611e-01
1.738749999999481e-04	7.898982e-01	7.919368e-01	7.907451e-01	7.896513e-01
1.753364285713760e-04	7.884750e-01	7.905634e-01	7.893433e-01	7.882206e-01
1.767978571428038e-04	7.870545e-01	7.891925e-01	7.879440e-01	7.867927e-01
1.782592857142316e-04	7.856367e-01	7.878241e-01	7.865473e-01	7.853674e-01
1.797207142856594e-04	7.842216e-01	7.864583e-01	7.851533e-01	7.839448e-01
1.811821428570872e-04	7.828091e-01	7.850949e-01	7.837618e-01	7.825249e-01
1.826435714285150e-04	7.813992e-01	7.837341e-01	7.823730e-01	7.811077e-01
1.841049999999428e-04	7.799921e-01	7.823758e-01	7.809867e-01	7.796932e-01
1.841149999999428e-04	7.799825e-01	7.823665e-01	7.809772e-01	7.796836e-01
1.943549999999375e-04	7.701976e-01	7.729190e-01	7.713367e-01	7.698480e-01
2.045949999999322e-04	7.605423e-01	7.635933e-01	7.618223e-01	7.601435e-01
2.148349999999269e-04	7.510155e-01	7.543882e-01	7.524329e-01	7.505688e-01
2.250749999999216e-04	7.416160e-01	7.453026e-01	7.431674e-01	7.411227e-01
2.353149999999163e-04	7.323424e-01	7.363355e-01	7.340245e-01	7.318038e-01
2.455549999999110e-04	7.231937e-01	7.274856e-01	7.250032e-01	7.226111e-01
2.557949999999057e-04	7.141686e-01	7.187519e-01	7.161022e-01	7.135432e-01
2.660349999999004e-04	7.052661e-01	7.101334e-01	7.073205e-01	7.045991e-01
2.762749999998951e-04	6.964849e-01	7.016292e-01	6.986570e-01	6.957777e-01
2.865149999998898e-04	6.878241e-01	6.932381e-01	6.901108e-01	6.870778e-01
2.967549999998845e-04	6.792825e-01	6.849592e-01	6.816808e-01	6.784983e-01
3.069949999998792e-04	6.708594e-01	6.767917e-01	6.733661e-01	6.700385e-01
3.172349999998739e-04	6.625535e-01	6.687347e-01	6.651657e-01	6.616971e-01
3.274749999998686e-04	6.543642e-01	6.607872e-01	6.570787e-01	6.534734e-01
3.377149999998633e-04	6.462905e-01	6.529487e-01	6.491044e-01	6.453665e-01
3.479549999998580e-04	6.383317e-01	6.452182e-01	6.412420e-01	6.373755e-01
3.581949999998527e-04	6.304868e-01	6.375950e-01	6.334907e-01	6.294997e-01
3.684349999998474e-04	6.227553e-01	6.300786e-01	6.258498e-01	6.217383e-01
3.786749999998421e-04	6.151364e-01	6.226681e-01	6.183186e-01	6.140907e-01
3.889149999998368e-04	6.076297e-01	6.153633e-01	6.108967e-01	6.065562e-01
3.991549999998315e-04	6.002344e-01	6.081634e-01	6.035834e-01	5.991345e-01
4.093949999998262e-04	5.929502e-01	6.010680e-01	5.963783e-01	5.918249e-01
4.196349999998209e-04	5.857767e-01	5.940766e-01	5.892811e-01	5.846271e-01
4.298749999998156e-04	5.787137e-01	5.871892e-01	5.822913e-01	5.775408e-01
4.401149999998103e-04	5.717608e-01	5.804052e-01	5.754088e-01	5.705658e-01
4.503549999998050e-04	5.649180e-01	5.737247e-01	5.686334e-01	5.637020e-01
4.605949999997997e-04	5.581852e-01	5.671474e-01	5.619652e-01	5.569495e-01
4.708349999997944e-04	5.515627e-01	5.606735e-01	5.554041e-01	5.503083e-01
4.810749999997891e-04	5.450507e-01	5.543031e-01	5.489504e-01	5.437789e-01
4.913149999998003e-04	5.386497e-01	5.480363e-01	5.426044e-01	5.373616e-01
5.015549999998505e-04	5.323603e-01	5.418739e-01	5.363669e-01	5.310573e-01
5.117949999999007e-04	5.261834e-01	5.358161e-01	5.302384e-01	5.248668e-01
5.220349999999509e-04	5.201202e-01	5.298641e-01	5.242199e-01	5.187915e-01
5.322750000000011e-04	5.141722e-01	5.240186e-01	5.183129e-01	5.128328e-01
5.425150000000513e-04	5.083414e-01	5.182812e-01	5.125188e-01	5.069929e-01
5.527550000001015e-04	5.026300e-01	5.126534e-01	5.068398e-01	5.012743e-01
5.629950000001517e-04	4.970412e-01	5.071373e-01	5.012783e-01	4.956802e-01
5.732350000002019e-04	4.915788e-01	5.017356e-01	4.958378e-01	4.902147e-01
5.834750000002522e-04	4.862477e-01	4.964516e-01	4.905221e-01	4.848831e-01
5.937150000003024e-04	4.810542e-01	4.912893e-01	4.853365e-01	4.796922e-01
6.039550000003526e-04	4.760066e-01	4.862541e-01	4.802878e-01	4.746508e-01
6.141950000004028e-04	4.711158e-01	4.813526e-01	4.753846e-01	4.697710e-01
6.156564285718385e-04	4.704312e-01	4.806643e-01	4.746972e-01	4.690884e-01
6.171178571432743e-04	4.697504e-01	4.799791e-01	4.740131e-01	4.684097e-01
6.185792857147100e-04	4.690732e-01	4.792969e-01	4.733324e-01	4.677349e-01
6.200407142861457e-04	4.683997e-01	4.786177e-01	4.726551e-01	4.670639e-01
6.215021428575815e-04	4.677300e-01	4.779415e-01	4.719811e-01	4.663967e-01
6.229635714290172e-04	4.670639e-01	4.772684e-01	4.713105e-01	4.657333e-01
6.244250000004529e-04	4.664015e-01	4.765982e-01	4.706432e-01	4.650738e-01
6.244350000004530e-04	4.663970e-01	4.765936e-01	4.706386e-01	4.650693e-01
6.258964285718887e-04	4.657384e-01	4.759266e-01	4.699748e-01	4.644139e-01
6.273578571433245e-04	4.650842e-01	4.752628e-01	4.693148e-01	4.637629e-01
6.288192857147602e-04	4.644341e-01	4.746024e-01	4.686585e-01	4.631163e-01
6.302807142861959e-04	4.637882e-01	4.739452e-01	4.680059e-01	4.624741e-01
6.317421428576317e-04	4.631466e-01	4.732914e-01	4.673571e-01	4.618364e-01
6.332035714290674e-04	4.625092e-01	4.726408e-01	4.667120e-01	4.612031e-01
6.346650000005031e-04	4.618760e-01	4.719935e-01	4.660706e-01	4.605742e-01
6.346750000005032e-04	4.618717e-01	4.719891e-01	4.660662e-01	4.605699e-01
6.361364285719389e-04	4.612430e-01	4.713453e-01	4.654288e-01	4.599458e-01
6.375978571433747e-04	4.606194e-01	4.707052e-01	4.647957e-01	4.593270e-01
6.390592857148104e-04	4.600007e-01	4.700687e-01	4.641669e-01	4.587136e-01
6.405207142862461e-04	4.593872e-01	4.694359e-01	4.635425e-01	4.581055e-01
6.419821428576819e-04	4.587786e-01	4.688069e-01	4.629223e-01	4.575028e-01
6.434435714291176e-04	4.581751e-01	4.681815e-01	4.623065e-01	4.569055e-01
6.449050000005534e-04	4.575766e-01	4.675598e-01	4.616950e-01	4.563135e-01
6.449150000005534e-04	4.575725e-01	4.675556e-01	4.616908e-01	4.563095e-01
6.455635714291280e-04	4.573089e-01	4.672810e-01	4.614210e-01	4.560489e-01
6.462121428577026e-04	4.570464e-01	4.670073e-01	4.611522e-01	4.557895e-01
6.468607142862772e-04	4.567850e-01	4.667343e-01	4.608843e-01	4.555314e-01
6.475092857148518e-04	4.565249e-01	4.664621e-01	4.606174e-01	4.552745e-01
6.481578571434264e-04	4.562659e-01	4.661908e-01	4.603515e-01	4.550189e-01
6.488064285720011e-04	4.560080e-01	4.659203e-01	4.600866e-01	4.547645e-01
6.494550000005757e-04	4.557514e-01	4.656505e-01	4.598226e-01	4.545115e-01
6.524350000005903e-04	4.545896e-01	4.644224e-01	4.586241e-01	4.533773e-01
6.551550000006036e-04	4.535649e-01	4.633189e-01	4.575522e-01	4.523895e-01
6.561421428577513e-04	4.532037e-01	4.629227e-01	4.571685e-01	4.520426e-01
6.571292857148990e-04	4.528493e-01	4.625293e-01	4.567881e-01	4.517033e-01
6.581164285720467e-04	4.525017e-01	4.621384e-01	4.564110e-01	4.513716e-01
6.591035714291944e-04	4.521610e-01	4.617502e-01	4.560372e-01	4.510474e-01
6.600907142863421e-04	4.518272e-01	4.613647e-01	4.556667e-01	4.507309e-01
6.610778571434898e-04	4.515003e-01	4.609818e-01	4.552995e-01	4.504219e-01
6.620650000006375e-04	4.511802e-01	4.606015e-01	4.549356e-01	4.501206e-01
6.625392857149255e-04	4.510293e-01	4.604199e-01	4.547624e-01	4.499791e-01
6.630135714292136e-04	4.508804e-01	4.602390e-01	4.545906e-01	4.498399e-01
6.634878571435016e-04	4.507334e-01	4.600589e-01	4.544203e-01	4.497029e-01
6.639621428577897e-04	4.505884e-01	4.598795e-01	4.542514e-01	4.495680e-01
6.644364285720777e-04	4.504452e-01	4.597009e-01	4.540839e-01	4.494354e-01
6.649107142863657e-04	4.503041e-01	4.595230e-01	4.539178e-01	4.493051e-01
6.653850000006538e-04	4.501648e-01	4.593458e-01	4.537531e-01	4.491769e-01
6.653950000006538e-04	4.501619e-01	4.593421e-01	4.537497e-01	4.491742e-01
6.667378571435176e-04	4.497761e-01	4.588442e-01	4.532900e-01	4.488207e-01
6.680807142863813e-04	4.494111e-01	4.583535e-01	4.528448e-01	4.484915e-01
6.694235714292450e-04	4.490668e-01	4.578701e-01	4.524139e-01	4.481866e-01
6.707664285721087e-04	4.487433e-01	4.573940e-01	4.519973e-01	4.479060e-01
6.721092857149725e-04	4.484405e-01	4.569251e-01	4.515951e-01	4.476498e-01
6.734521428578362e-04	4.481584e-01	4.564635e-01	4.512072e-01	4.474178e-01
6.747950000006999e-04	4.478971e-01	4.560091e-01	4.508337e-01	4.472101e-01
6.756350000007040e-04	4.477493e-01	4.557298e-01	4.506101e-01	4.470990e-01
6.758892857149910e-04	4.477066e-01	4.556459e-01	4.505437e-01	4.470678e-01
6.761435714292780e-04	4.476649e-01	4.555623e-01	4.504780e-01	4.470380e-01
6.763978571435649e-04	4.476243e-01	4.554793e-01	4.504131e-01	4.470093e-01
6.766521428578519e-04	4.475848e-01	4.553966e-01	4.503488e-01	4.469820e-01
6.769064285721388e-04	4.475464e-01	4.553145e-01	4.502852e-01	4.469559e-01
6.771607142864258e-04	4.475090e-01	4.552328e-01	4.502223e-01	4.469311e-01
6.774150000007128e-04	4.474727e-01	4.551515e-01	4.501601e-01	4.469076e-01
6.779135714292866e-04	4.474044e-01	4.549935e-01	4.500400e-01	4.468649e-01
6.784121428578605e-04	4.473410e-01	4.548376e-01	4.499230e-01	4.468281e-01
6.789107142864344e-04	4.472824e-01	4.546836e-01	4.498090e-01	4.467972e-01
6.794092857150083e-04	4.472287e-01	4.545317e-01	4.496980e-01	4.467722e-01
6.799078571435821e-04	4.471798e-01	4.543817e-01	4.495900e-01	4.467531e-01
6.804064285721560e-04	4.471357e-01	4.542338e-01	4.494850e-01	4.467398e-01
6.809050000007299e-04	4.470965e-01	4.540879e-01	4.493831e-01	4.467324e-01
6.811650000007311e-04	4.470783e-01	4.540126e-01	4.493313e-01	4.467314e-01
6.814250000007324e-04	4.470617e-01	4.539380e-01	4.492805e-01	4.467323e-01
6.816850000007337e-04	4.470467e-01	4.538641e-01	4.492306e-01	4.467352e-01
6.819450000007350e-04	4.470333e-01	4.537907e-01	4.491816e-01	4.467401e-01
6.822050000007362e-04	4.470215e-01	4.537179e-01	4.491336e-01	4.467469e-01
6.824650000007375e-04	4.470112e-01	4.536458e-01	4.490865e-01	4.467556e-01
6.827250000007388e-04	4.470026e-01	4.535742e-01	4.490404e-01	4.467664e-01
6.830950000007406e-04	4.469930e-01	4.534735e-01	4.489764e-01	4.467851e-01
6.834650000007424e-04	4.469872e-01	4.533741e-01	4.489147e-01	4.468085e-01
6.838350000007442e-04	4.469852e-01	4.532761e-01	4.488551e-01	4.468368e-01
6.842050000007461e-04	4.469871e-01	4.531795e-01	4.487976e-01	4.468699e-01
6.845750000007479e-04	4.469927e-01	4.530843e-01	4.487424e-01	4.469077e-01
6.849450000007497e-04	4.470021e-01	4.529905e-01	4.486893e-01	4.469504e-01
6.853150000007515e-04	4.470153e-01	4.528980e-01	4.486384e-01	4.469979e-01
6.858750000007542e-04	4.470439e-01	4.527609e-01	4.485661e-01	4.470806e-01
6.864307142864713e-04	4.470807e-01	4.526281e-01	4.484993e-01	4.471734e-01
6.869864285721883e-04	4.471295e-01	4.524991e-01	4.484388e-01	4.472819e-01
6.875421428579053e-04	4.471903e-01	4.523739e-01	4.483847e-01	4.474060e-01
6.880978571436223e-04	4.472630e-01	4.522525e-01	4.483369e-01	4.475458e-01
6.886535714293393e-04	4.473477e-01	4.521350e-01	4.482954e-01	4.477012e-01
6.892092857150563e-04	4.474443e-01	4.520213e-01	4.482603e-01	4.478723e-01
6.897650000007733e-04	4.475529e-01	4.519114e-01	4.482315e-01	4.480591e-01
6.900435714293461e-04	4.476132e-01	4.518580e-01	4.482200e-01	4.481606e-01
6.903221428579189e-04	4.476775e-01	4.518059e-01	4.482105e-01	4.482676e-01
6.906007142864917e-04	4.477458e-01	4.517548e-01	4.482030e-01	4.483800e-01
6.908792857150645e-04	4.478181e-01	4.517050e-01	4.481975e-01	4.484977e-01
6.911578571436373e-04	4.478944e-01	4.516562e-01	4.481940e-01	4.486209e-01
6.914364285722101e-04	4.479748e-01	4.516087e-01	4.481924e-01	4.487496e-01
6.917150000007829e-04	4.480591e-01	4.515623e-01	4.481928e-01	4.488836e-01
6.921078571436419e-04	4.481849e-01	4.514988e-01	4.481968e-01	4.490819e-01
6.925007142865010e-04	4.483210e-01	4.514381e-01	4.482056e-01	4.492945e-01
6.928935714293601e-04	4.484675e-01	4.513801e-01	4.482193e-01	4.495215e-01
6.932864285722192e-04	4.486243e-01	4.513248e-01	4.482377e-01	4.497630e-01
6.936792857150782e-04	4.487914e-01	4.512723e-01	4.482610e-01	4.500187e-01
6.940721428579373e-04	4.489689e-01	4.512225e-01	4.482892e-01	4.502889e-01
6.944650000007964e-04	4.491568e-01	4.511755e-01	4.483221e-01	4.505734e-01
6.946992857150832e-04	4.492749e-01	4.511489e-01	4.483445e-01	4.507518e-01
6.949335714293701e-04	4.493978e-01	4.511235e-01	4.483690e-01	4.509370e-01
6.951678571436569e-04	4.495255e-01	4.510993e-01	4.483955e-01	4.511290e-01
6.954021428579438e-04	4.496580e-01	4.510762e-01	4.484242e-01	4.513278e-01
6.956364285722307e-04	4.497952e-01	4.510543e-01	4.484550e-01	4.515333e-01
6.958707142865175e-04	4.499372e-01	4.510336e-01	4.484879e-01	4.517457e-01
6.961050000008044e-04	4.500841e-01	4.510140e-01	4.485229e-01	4.519649e-01
6.961150000008044e-04	4.500905e-01	4.510131e-01	4.485244e-01	4.519745e-01
6.965235714293779e-04	4.503577e-01	4.509818e-01	4.485905e-01	4.523728e-01
6.969321428579513e-04	4.506445e-01	4.509547e-01	4.486646e-01	4.527993e-01
6.973407142865247e-04	4.509508e-01	4.509320e-01	4.487467e-01	4.532541e-01
6.977492857150982e-04	4.512766e-01	4.509136e-01	4.488370e-01	4.537373e-01
6.981578571436716e-04	4.516219e-01	4.508996e-01	4.489352e-01	4.542487e-01
6.985664285722450e-04	4.519868e-01	4.508898e-01	4.490416e-01	4.547883e-01
6.989750000008185e-04	4.523712e-01	4.508844e-01	4.491559e-01	4.553563e-01
6.992178571436768e-04	4.526116e-01	4.508837e-01	4.492286e-01	4.557114e-01
6.994607142865351e-04	4.528613e-01	4.508849e-01	4.493049e-01	4.560801e-01
6.997035714293935e-04	4.531205e-01	4.508880e-01	4.493848e-01	4.564624e-01
6.999464285722518e-04	4.533890e-01	4.508930e-01	4.494684e-01	4.568582e-01
7.001892857151101e-04	4.536668e-01	4.508999e-01	4.495555e-01	4.572676e-01
7.004321428579685e-04	4.539541e-01	4.509087e-01	4.496463e-01	4.576906e-01
7.006750000008268e-04	4.542506e-01	4.509195e-01	4.497407e-01	4.581271e-01
7.011892857151150e-04	4.549058e-01	4.509480e-01	4.499516e-01	4.590939e-01
7.017035714294033e-04	4.556209e-01	4.509877e-01	4.501841e-01	4.601435e-01
7.022178571436915e-04	4.563959e-01	4.510387e-01	4.504380e-01	4.612760e-01
7.027321428579798e-04	4.572307e-01	4.511008e-01	4.507134e-01	4.624914e-01
7.032464285722680e-04	4.581255e-01	4.511742e-01	4.510103e-01	4.637896e-01
7.037607142865562e-04	4.590801e-01	4.512589e-01	4.513288e-01	4.651707e-01
7.042750000008445e-04	4.600947e-01	4.513547e-01	4.516687e-01	4.666346e-01
7.045707142865602e-04	4.607152e-01	4.514163e-01	4.518767e-01	4.675246e-01
7.048664285722759e-04	4.613628e-01	4.514828e-01	4.520939e-01	4.684476e-01
7.051621428579917e-04	4.620376e-01	4.515540e-01	4.523203e-01	4.694036e-01
7.054578571437074e-04	4.627396e-01	4.516300e-01	4.525559e-01	4.703926e-01
7.057535714294231e-04	4.634688e-01	4.517108e-01	4.528007e-01	4.714146e-01
7.060492857151389e-04	4.642252e-01	4.517964e-01	4.530548e-01	4.724695e-01
7.063450000008546e-04	4.650088e-01	4.518868e-01	4.533180e-01	4.735575e-01
7.063550000008547e-04	4.650359e-01	4.518900e-01	4.533271e-01	4.735949e-01
7.068592857151428e-04	4.664423e-01	4.520561e-01	4.537978e-01	4.755373e-01
7.073635714294310e-04	4.679418e-01	4.522386e-01	4.543013e-01	4.775692e-01
7.078678571437192e-04	4.695343e-01	4.524375e-01	4.548376e-01	4.796904e-01
7.083721428580074e-04	4.712198e-01	4.526527e-01	4.554067e-01	4.819010e-01
7.088764285722956e-04	4.729984e-01	4.528844e-01	4.560085e-01	4.842009e-01
7.093807142865838e-04	4.748699e-01	4.531326e-01	4.566431e-01	4.865902e-01
7.098850000008720e-04	4.768345e-01	4.533971e-01	4.573104e-01	4.890689e-01
7.103007142865883e-04	4.785303e-01	4.536287e-01	4.578881e-01	4.911688e-01
7.107164285723046e-04	4.802830e-01	4.538718e-01	4.584940e-01	4.933091e-01
7.111321428580209e-04	4.820926e-01	4.541265e-01	4.591279e-01	4.954895e-01
7.115478571437373e-04	4.839591e-01	4.543927e-01	4.597898e-01	4.977103e-01
7.119635714294536e-04	4.858825e-01	4.546705e-01	4.604798e-01	4.999713e-01
7.123792857151699e-04	4.878627e-01	4.549598e-01	4.611978e-01	5.022725e-01
7.127950000008862e-04	4.898999e-01	4.552607e-01	4.619439e-01	5.046141e-01
7.133278571437460e-04	4.925896e-01	4.556630e-01	4.629420e-01	5.076608e-01
7.138607142866057e-04	4.953355e-01	4.560832e-01	4.640029e-01	5.107387e-01
7.143935714294655e-04	4.981376e-01	4.565215e-01	4.651264e-01	5.138479e-01
7.149264285723253e-04	5.009959e-01	4.569777e-01	4.663127e-01	5.169883e-01
7.154592857151850e-04	5.039105e-01	4.574519e-01	4.675617e-01	5.201599e-01
7.159921428580448e-04	5.068814e-01	4.579442e-01	4.688733e-01	5.233627e-01
7.165250000009045e-04	5.099084e-01	4.584544e-01	4.702477e-01	5.265967e-01
7.165950000009049e-04	5.103068e-01	4.585227e-01	4.704348e-01	5.270215e-01
7.171021428580502e-04	5.132185e-01	4.590266e-01	4.718240e-01	5.301122e-01
7.176092857151956e-04	5.161475e-01	4.595470e-01	4.732901e-01	5.332106e-01
7.181164285723409e-04	5.190940e-01	4.600841e-01	4.748334e-01	5.363167e-01
7.186235714294862e-04	5.220577e-01	4.606377e-01	4.764537e-01	5.394306e-01
7.191307142866316e-04	5.250388e-01	4.612079e-01	4.781510e-01	5.425521e-01
7.196378571437769e-04	5.280373e-01	4.617947e-01	4.799254e-01	5.456814e-01
7.201450000009223e-04	5.310531e-01	4.623981e-01	4.817768e-01	5.488183e-01
7.206250000009246e-04	5.339098e-01	4.629852e-01	4.836131e-01	5.517875e-01
7.211050000009270e-04	5.367664e-01	4.635877e-01	4.855199e-01	5.547546e-01
7.215850000009293e-04	5.396230e-01	4.642058e-01	4.874970e-01	5.577195e-01
