time	V(out)	V(outr)
9.379595000166722e-02	4.524589e-01	4.034760e-01
9.389835000167017e-02	4.518781e-01	4.030778e-01
9.400075000167311e-02	4.513016e-01	4.026826e-01
9.410315000167606e-02	4.507296e-01	4.022905e-01
9.420555000167900e-02	4.501620e-01	4.019014e-01
9.430795000168195e-02	4.495987e-01	4.015153e-01
9.441035000168489e-02	4.490397e-01	4.011321e-01
9.451275000168784e-02	4.484849e-01	4.007518e-01
9.461515000169078e-02	4.479342e-01	4.003744e-01
9.471755000169373e-02	4.473877e-01	3.999998e-01
9.481995000169667e-02	4.468453e-01	3.996280e-01
9.492235000169962e-02	4.463069e-01	3.992590e-01
9.502475000170256e-02	4.457725e-01	3.988927e-01
9.512715000170550e-02	4.452420e-01	3.985292e-01
9.522955000170845e-02	4.447154e-01	3.981683e-01
9.533195000171139e-02	4.441927e-01	3.978101e-01
9.543435000171434e-02	4.436738e-01	3.974544e-01
9.553675000171728e-02	4.431587e-01	3.971014e-01
9.563915000172023e-02	4.426473e-01	3.967510e-01
9.574155000172317e-02	4.421397e-01	3.964031e-01
9.584395000172612e-02	4.416356e-01	3.960577e-01
9.594635000172906e-02	4.411352e-01	3.957148e-01
9.604875000173201e-02	4.406383e-01	3.953743e-01
9.615115000173495e-02	4.401450e-01	3.950363e-01
9.625355000173789e-02	4.396552e-01	3.947006e-01
9.635595000174084e-02	4.391688e-01	3.943673e-01
9.645835000174378e-02	4.386858e-01	3.940364e-01
9.656075000174673e-02	4.382063e-01	3.937079e-01
9.666315000174967e-02	4.377300e-01	3.933816e-01
9.676555000175262e-02	4.372571e-01	3.930576e-01
9.686795000175556e-02	4.367875e-01	3.927358e-01
9.697035000175851e-02	4.363211e-01	3.924163e-01
9.707275000176145e-02	4.358580e-01	3.920990e-01
9.717515000176440e-02	4.353980e-01	3.917839e-01
9.727755000176734e-02	4.349411e-01	3.914709e-01
9.737995000177029e-02	4.344874e-01	3.911601e-01
9.748235000177323e-02	4.340368e-01	3.908513e-01
9.758475000177617e-02	4.335892e-01	3.905447e-01
9.768715000177912e-02	4.331446e-01	3.902402e-01
9.778955000178206e-02	4.327030e-01	3.899377e-01
9.789195000178501e-02	4.322644e-01	3.896373e-01
9.799435000178795e-02	4.318287e-01	3.893388e-01
9.809675000179090e-02	4.313959e-01	3.890423e-01
9.819915000179384e-02	4.309659e-01	3.887479e-01
9.830155000179679e-02	4.305388e-01	3.884553e-01
9.840395000179973e-02	4.301145e-01	3.881647e-01
9.850635000180268e-02	4.296930e-01	3.878761e-01
9.860875000180562e-02	4.292743e-01	3.875893e-01
9.871115000180856e-02	4.288583e-01	3.873043e-01
9.881355000181151e-02	4.284450e-01	3.870213e-01
9.891595000181445e-02	4.280343e-01	3.867401e-01
9.901835000181740e-02	4.276263e-01	3.864607e-01
9.912075000182034e-02	4.272210e-01	3.861831e-01
9.922315000182329e-02	4.268182e-01	3.859073e-01
9.932555000182623e-02	4.264180e-01	3.856332e-01
9.942795000182918e-02	4.260204e-01	3.853609e-01
9.953035000183212e-02	4.256253e-01	3.850904e-01
9.963275000183507e-02	4.252327e-01	3.848215e-01
9.973515000183801e-02	4.248425e-01	3.845544e-01
9.983755000184096e-02	4.244549e-01	3.842889e-01
9.993995000184390e-02	4.240696e-01	3.840252e-01
1.000423500018468e-01	4.236868e-01	3.837630e-01
1.001447500018498e-01	4.233063e-01	3.835025e-01
1.002471500018527e-01	4.229282e-01	3.832437e-01
1.003495500018557e-01	4.225525e-01	3.829864e-01
1.004519500018586e-01	4.221790e-01	3.827307e-01
1.005543500018616e-01	4.218079e-01	3.824766e-01
1.006567500018645e-01	4.214390e-01	3.822241e-01
1.007591500018675e-01	4.210724e-01	3.819731e-01
1.008615500018704e-01	4.207080e-01	3.817237e-01
1.009639500018733e-01	4.203458e-01	3.814757e-01
1.010663500018763e-01	4.199859e-01	3.812293e-01
1.011687500018792e-01	4.196281e-01	3.809844e-01
1.012711500018822e-01	4.192724e-01	3.807410e-01
1.013735500018851e-01	4.189189e-01	3.804990e-01
1.014759500018881e-01	4.185675e-01	3.802584e-01
1.015783500018910e-01	4.182182e-01	3.800194e-01
1.016807500018940e-01	4.178710e-01	3.797817e-01
1.017831500018969e-01	4.175258e-01	3.795455e-01
1.018855500018998e-01	4.171827e-01	3.793106e-01
1.019879500019028e-01	4.168416e-01	3.790771e-01
1.020903500019057e-01	4.165024e-01	3.788450e-01
1.021927500019087e-01	4.161653e-01	3.786143e-01
1.022951500019116e-01	4.158302e-01	3.783849e-01
1.023975500019146e-01	4.154970e-01	3.781569e-01
1.024999500019175e-01	4.151657e-01	3.779302e-01
1.026023500019205e-01	4.148363e-01	3.777048e-01
1.027047500019234e-01	4.145089e-01	3.774807e-01
1.028071500019263e-01	4.141833e-01	3.772579e-01
1.029095500019293e-01	4.138596e-01	3.770364e-01
1.030119500019322e-01	4.135378e-01	3.768162e-01
1.031143500019352e-01	4.132178e-01	3.765972e-01
1.032167500019381e-01	4.128996e-01	3.763795e-01
1.033191500019411e-01	4.125832e-01	3.761630e-01
1.034215500019440e-01	4.122686e-01	3.759477e-01
1.035239500019470e-01	4.119558e-01	3.757337e-01
1.036263500019499e-01	4.116447e-01	3.755209e-01
1.037287500019528e-01	4.113353e-01	3.753093e-01
1.038311500019558e-01	4.110278e-01	3.750988e-01
1.039335500019587e-01	4.107219e-01	3.748895e-01
1.040359500019617e-01	4.104177e-01	3.746814e-01
1.041383500019646e-01	4.101152e-01	3.744745e-01
1.042407500019676e-01	4.098144e-01	3.742687e-01
1.043431500019705e-01	4.095152e-01	3.740640e-01
1.044455500019735e-01	4.092177e-01	3.738605e-01
1.045479500019764e-01	4.089218e-01	3.736581e-01
1.046503500019794e-01	4.086275e-01	3.734567e-01
1.047527500019823e-01	4.083348e-01	3.732566e-01
1.048551500019852e-01	4.080437e-01	3.730575e-01
1.049575500019882e-01	4.077542e-01	3.728594e-01
1.050599500019911e-01	4.074663e-01	3.726625e-01
1.051623500019941e-01	4.071799e-01	3.724666e-01
1.052647500019970e-01	4.068950e-01	3.722717e-01
1.053671500020000e-01	4.066117e-01	3.720779e-01
1.054695500020029e-01	4.063299e-01	3.718852e-01
1.055719500020059e-01	4.060496e-01	3.716935e-01
1.056743500020088e-01	4.057708e-01	3.715028e-01
1.057767500020117e-01	4.054934e-01	3.713131e-01
1.058791500020147e-01	4.052176e-01	3.711245e-01
1.059815500020176e-01	4.049431e-01	3.709368e-01
1.060839500020206e-01	4.046701e-01	3.707501e-01
1.061863500020235e-01	4.043986e-01	3.705644e-01
1.062887500020265e-01	4.041285e-01	3.703797e-01
1.063911500020294e-01	4.038598e-01	3.701960e-01
1.064935500020324e-01	4.035925e-01	3.700131e-01
1.065959500020353e-01	4.033265e-01	3.698313e-01
1.066983500020382e-01	4.030620e-01	3.696504e-01
1.068007500020412e-01	4.027988e-01	3.694704e-01
1.069031500020441e-01	4.025370e-01	3.692914e-01
1.070055500020471e-01	4.022765e-01	3.691133e-01
1.071079500020500e-01	4.020173e-01	3.689361e-01
1.072103500020530e-01	4.017595e-01	3.687598e-01
1.073127500020559e-01	4.015030e-01	3.685845e-01
1.074151500020589e-01	4.012477e-01	3.684100e-01
1.075175500020618e-01	4.009938e-01	3.682364e-01
1.076199500020647e-01	4.007412e-01	3.680637e-01
1.077223500020677e-01	4.004898e-01	3.678918e-01
1.078247500020706e-01	4.002397e-01	3.677208e-01
1.079271500020736e-01	3.999909e-01	3.675507e-01
1.080295500020765e-01	3.997433e-01	3.673815e-01
1.081319500020795e-01	3.994969e-01	3.672130e-01
1.082343500020824e-01	3.992518e-01	3.670455e-01
1.083367500020854e-01	3.990079e-01	3.668787e-01
1.084391500020883e-01	3.987651e-01	3.667128e-01
1.085415500020912e-01	3.985237e-01	3.665478e-01
1.086439500020942e-01	3.982833e-01	3.663835e-01
1.087463500020971e-01	3.980442e-01	3.662201e-01
1.088487500021001e-01	3.978062e-01	3.660574e-01
1.089511500021030e-01	3.975694e-01	3.658955e-01
1.090535500021060e-01	3.973338e-01	3.657345e-01
1.091559500021089e-01	3.970993e-01	3.655742e-01
1.092583500021119e-01	3.968659e-01	3.654147e-01
1.093607500021148e-01	3.966337e-01	3.652560e-01
1.094631500021177e-01	3.964026e-01	3.650981e-01
1.095655500021207e-01	3.961726e-01	3.649409e-01
1.096679500021236e-01	3.959437e-01	3.647845e-01
1.097703500021266e-01	3.957159e-01	3.646288e-01
1.098727500021295e-01	3.954892e-01	3.644739e-01
1.099751500021325e-01	3.952636e-01	3.643197e-01
1.100775500021354e-01	3.950390e-01	3.641663e-01
1.101799500021384e-01	3.948156e-01	3.640136e-01
1.102823500021413e-01	3.945931e-01	3.638616e-01
1.103847500021442e-01	3.943718e-01	3.637103e-01
1.104871500021472e-01	3.941514e-01	3.635598e-01
1.105895500021501e-01	3.939322e-01	3.634100e-01
1.106919500021531e-01	3.937139e-01	3.632608e-01
1.107943500021560e-01	3.934967e-01	3.631124e-01
1.108967500021590e-01	3.932804e-01	3.629647e-01
1.109991500021619e-01	3.930652e-01	3.628176e-01
1.111015500021649e-01	3.928510e-01	3.626713e-01
1.111161642878796e-01	3.928205e-01	3.626505e-01
1.111307785735943e-01	3.927901e-01	3.626296e-01
1.111453928593090e-01	3.927596e-01	3.626088e-01
1.111600071450237e-01	3.927292e-01	3.625881e-01
1.111746214307384e-01	3.926988e-01	3.625673e-01
1.111892357164531e-01	3.926684e-01	3.625465e-01
1.112038500021678e-01	3.926380e-01	3.625258e-01
1.112039500021678e-01	3.926378e-01	3.625256e-01
1.113063500021707e-01	3.924256e-01	3.623806e-01
1.114087500021737e-01	3.922143e-01	3.622363e-01
1.115111500021766e-01	3.920040e-01	3.620926e-01
1.116135500021796e-01	3.917947e-01	3.619497e-01
1.117159500021825e-01	3.915864e-01	3.618073e-01
1.118183500021855e-01	3.913790e-01	3.616657e-01
1.119207500021884e-01	3.911725e-01	3.615246e-01
1.120231500021914e-01	3.909670e-01	3.613842e-01
1.121255500021943e-01	3.907624e-01	3.612445e-01
1.122279500021972e-01	3.905587e-01	3.611054e-01
1.123303500022002e-01	3.903560e-01	3.609669e-01
1.124327500022031e-01	3.901542e-01	3.608291e-01
1.125351500022061e-01	3.899533e-01	3.606918e-01
1.126375500022090e-01	3.897533e-01	3.605552e-01
1.127399500022120e-01	3.895542e-01	3.604192e-01
1.128423500022149e-01	3.893559e-01	3.602839e-01
1.129447500022179e-01	3.891586e-01	3.601491e-01
1.130471500022208e-01	3.889621e-01	3.600149e-01
1.131495500022238e-01	3.887666e-01	3.598813e-01
1.131641642879385e-01	3.887387e-01	3.598623e-01
1.131787785736532e-01	3.887109e-01	3.598433e-01
1.131933928593679e-01	3.886831e-01	3.598243e-01
1.132080071450826e-01	3.886553e-01	3.598053e-01
1.132226214307973e-01	3.886275e-01	3.597864e-01
1.132372357165120e-01	3.885997e-01	3.597674e-01
1.132518500022267e-01	3.885720e-01	3.597485e-01
1.132519500022267e-01	3.885718e-01	3.597484e-01
1.132665642879414e-01	3.885441e-01	3.597294e-01
1.132811785736561e-01	3.885164e-01	3.597105e-01
1.132957928593708e-01	3.884887e-01	3.596916e-01
1.133104071450855e-01	3.884610e-01	3.596727e-01
1.133250214308002e-01	3.884334e-01	3.596538e-01
1.133396357165149e-01	3.884058e-01	3.596350e-01
1.133542500022296e-01	3.883781e-01	3.596161e-01
1.133543500022296e-01	3.883780e-01	3.596160e-01
1.133689642879444e-01	3.883504e-01	3.595971e-01
1.133835785736590e-01	3.883228e-01	3.595783e-01
1.133981928593738e-01	3.882952e-01	3.595595e-01
1.134128071450885e-01	3.882677e-01	3.595407e-01
1.134274214308032e-01	3.882401e-01	3.595219e-01
1.134420357165179e-01	3.882126e-01	3.595031e-01
1.134566500022326e-01	3.881851e-01	3.594843e-01
1.134567500022326e-01	3.881849e-01	3.594842e-01
1.134713642879473e-01	3.881575e-01	3.594654e-01
1.134859785736620e-01	3.881300e-01	3.594466e-01
1.135005928593767e-01	3.881026e-01	3.594279e-01
1.135152071450914e-01	3.880751e-01	3.594092e-01
1.135298214308061e-01	3.880477e-01	3.593905e-01
1.135444357165208e-01	3.880203e-01	3.593718e-01
1.135590500022355e-01	3.879930e-01	3.593531e-01
1.135591500022355e-01	3.879928e-01	3.593529e-01
1.136615500022385e-01	3.878015e-01	3.592223e-01
1.137639500022414e-01	3.876110e-01	3.590922e-01
1.138663500022444e-01	3.874213e-01	3.589627e-01
1.139687500022473e-01	3.872325e-01	3.588338e-01
1.140711500022503e-01	3.870445e-01	3.587054e-01
1.141735500022532e-01	3.868574e-01	3.585776e-01
1.142759500022561e-01	3.866710e-01	3.584504e-01
1.143783500022591e-01	3.864854e-01	3.583237e-01
1.144807500022620e-01	3.863007e-01	3.581975e-01
1.145831500022650e-01	3.861167e-01	3.580719e-01
1.146855500022679e-01	3.859335e-01	3.579468e-01
1.147879500022709e-01	3.857511e-01	3.578223e-01
1.148903500022738e-01	3.855695e-01	3.576983e-01
1.149927500022768e-01	3.853886e-01	3.575749e-01
1.150951500022797e-01	3.852086e-01	3.574519e-01
1.151975500022826e-01	3.850293e-01	3.573295e-01
1.152999500022856e-01	3.848507e-01	3.572076e-01
1.154023500022885e-01	3.846729e-01	3.570863e-01
1.155047500022915e-01	3.844959e-01	3.569654e-01
1.156071500022944e-01	3.843196e-01	3.568451e-01
1.157095500022974e-01	3.841440e-01	3.567252e-01
1.158119500023003e-01	3.839692e-01	3.566059e-01
1.159143500023033e-01	3.837951e-01	3.564871e-01
1.160167500023062e-01	3.836218e-01	3.563687e-01
1.160206642880206e-01	3.836152e-01	3.563642e-01
1.160245785737350e-01	3.836086e-01	3.563597e-01
1.160284928594494e-01	3.836020e-01	3.563552e-01
1.160324071451638e-01	3.835954e-01	3.563507e-01
1.160363214308782e-01	3.835887e-01	3.563462e-01
1.160402357165926e-01	3.835821e-01	3.563417e-01
1.160441500023070e-01	3.835755e-01	3.563372e-01
1.160548500023073e-01	3.835574e-01	3.563247e-01
1.160655500023076e-01	3.835394e-01	3.563125e-01
1.160762500023079e-01	3.835215e-01	3.563006e-01
1.160869500023082e-01	3.835037e-01	3.562890e-01
1.160976500023085e-01	3.834860e-01	3.562777e-01
1.161083500023088e-01	3.834684e-01	3.562666e-01
1.161190500023091e-01	3.834509e-01	3.562559e-01
1.161191500023091e-01	3.834508e-01	3.562558e-01
1.161337642880239e-01	3.834271e-01	3.562417e-01
1.161483785737386e-01	3.834040e-01	3.562293e-01
1.161629928594533e-01	3.833814e-01	3.562186e-01
1.161776071451680e-01	3.833594e-01	3.562094e-01
1.161922214308827e-01	3.833380e-01	3.562019e-01
1.162068357165974e-01	3.833171e-01	3.561960e-01
1.162214500023121e-01	3.832968e-01	3.561918e-01
1.162215500023121e-01	3.832966e-01	3.561918e-01
1.162361642880268e-01	3.832771e-01	3.561899e-01
1.162507785737415e-01	3.832585e-01	3.561909e-01
1.162653928594562e-01	3.832409e-01	3.561948e-01
1.162800071451709e-01	3.832243e-01	3.562017e-01
1.162946214308856e-01	3.832087e-01	3.562115e-01
1.163092357166003e-01	3.831940e-01	3.562242e-01
1.163238500023150e-01	3.831804e-01	3.562399e-01
1.163239500023150e-01	3.831803e-01	3.562400e-01
1.163385642880297e-01	3.831679e-01	3.562593e-01
1.163531785737444e-01	3.831568e-01	3.562828e-01
1.163677928594592e-01	3.831472e-01	3.563106e-01
1.163824071451739e-01	3.831391e-01	3.563426e-01
1.163970214308886e-01	3.831323e-01	3.563789e-01
1.164116357166033e-01	3.831269e-01	3.564193e-01
1.164262500023180e-01	3.831230e-01	3.564641e-01
1.164263500023180e-01	3.831230e-01	3.564644e-01
1.164409642880327e-01	3.831207e-01	3.565140e-01
1.164555785737474e-01	3.831202e-01	3.565692e-01
1.164701928594621e-01	3.831216e-01	3.566298e-01
1.164848071451768e-01	3.831248e-01	3.566960e-01
1.164994214308915e-01	3.831299e-01	3.567677e-01
1.165140357166062e-01	3.831367e-01	3.568449e-01
1.165286500023209e-01	3.831455e-01	3.569276e-01
1.165287500023209e-01	3.831455e-01	3.569282e-01
1.165433642880356e-01	3.831563e-01	3.570171e-01
1.165579785737503e-01	3.831693e-01	3.571127e-01
1.165725928594650e-01	3.831846e-01	3.572150e-01
1.165872071451797e-01	3.832020e-01	3.573241e-01
1.166018214308945e-01	3.832217e-01	3.574399e-01
1.166164357166092e-01	3.832437e-01	3.575624e-01
1.166310500023239e-01	3.832678e-01	3.576916e-01
1.166311500023239e-01	3.832680e-01	3.576925e-01
1.166457642880386e-01	3.832946e-01	3.578291e-01
1.166603785737533e-01	3.833239e-01	3.579735e-01
1.166749928594680e-01	3.833557e-01	3.581258e-01
1.166896071451827e-01	3.833901e-01	3.582859e-01
1.167042214308974e-01	3.834271e-01	3.584538e-01
1.167188357166121e-01	3.834667e-01	3.586296e-01
1.167334500023268e-01	3.835089e-01	3.588132e-01
1.167335500023268e-01	3.835092e-01	3.588145e-01
1.167481642880415e-01	3.835542e-01	3.590065e-01
1.167627785737562e-01	3.836021e-01	3.592074e-01
1.167773928594709e-01	3.836529e-01	3.594171e-01
1.167920071451856e-01	3.837066e-01	3.596356e-01
1.168066214309003e-01	3.837633e-01	3.598630e-01
1.168212357166150e-01	3.838229e-01	3.600992e-01
1.168358500023298e-01	3.838854e-01	3.603442e-01
1.168359500023298e-01	3.838858e-01	3.603459e-01
1.168505642880445e-01	3.839514e-01	3.606002e-01
1.168651785737592e-01	3.840202e-01	3.608643e-01
1.168797928594739e-01	3.840921e-01	3.611380e-01
1.168944071451886e-01	3.841673e-01	3.614213e-01
1.169090214309033e-01	3.842456e-01	3.617143e-01
1.169236357166180e-01	3.843271e-01	3.620170e-01
1.169382500023327e-01	3.844118e-01	3.623293e-01
1.169383500023327e-01	3.844124e-01	3.623315e-01
1.170407500023356e-01	3.851006e-01	3.648079e-01
1.171431500023386e-01	3.859589e-01	3.678023e-01
1.172455500023415e-01	3.869924e-01	3.713316e-01
1.173479500023445e-01	3.882025e-01	3.754021e-01
1.174503500023474e-01	3.895871e-01	3.800094e-01
1.175527500023504e-01	3.911406e-01	3.851385e-01
1.176551500023533e-01	3.928541e-01	3.907647e-01
1.177575500023563e-01	3.947155e-01	3.968542e-01
1.178599500023592e-01	3.967105e-01	4.033655e-01
1.179623500023621e-01	3.988226e-01	4.102510e-01
1.180647500023651e-01	4.010335e-01	4.174580e-01
1.181671500023680e-01	4.033242e-01	4.249305e-01
1.182695500023710e-01	4.056747e-01	4.326105e-01
1.183719500023739e-01	4.080651e-01	4.404396e-01
1.184743500023769e-01	4.104759e-01	4.483597e-01
1.185767500023798e-01	4.128879e-01	4.563145e-01
1.186791500023828e-01	4.152828e-01	4.642499e-01
1.187815500023857e-01	4.176436e-01	4.721148e-01
1.188839500023886e-01	4.199544e-01	4.798615e-01
1.189863500023916e-01	4.222003e-01	4.874458e-01
1.190887500023945e-01	4.243682e-01	4.948273e-01
1.191911500023975e-01	4.264458e-01	5.019690e-01
1.192935500024004e-01	4.284224e-01	5.088377e-01
1.193959500024034e-01	4.302884e-01	5.154032e-01
1.194105642881181e-01	4.305452e-01	5.163141e-01
1.194251785738328e-01	4.307995e-01	5.172180e-01
1.194397928595475e-01	4.310513e-01	5.181149e-01
1.194544071452622e-01	4.313006e-01	5.190048e-01
1.194690214309769e-01	4.315474e-01	5.198878e-01
1.194836357166916e-01	4.317917e-01	5.207637e-01
1.194982500024063e-01	4.320335e-01	5.216327e-01
1.194983500024063e-01	4.320351e-01	5.216386e-01
1.196007500024093e-01	4.336551e-01	5.275198e-01
1.197031500024122e-01	4.351416e-01	5.330250e-01
1.198055500024151e-01	4.364889e-01	5.381349e-01
1.199079500024181e-01	4.376919e-01	5.428321e-01
1.200103500024210e-01	4.387461e-01	5.471014e-01
1.201127500024240e-01	4.396478e-01	5.509292e-01
1.202151500024269e-01	4.403940e-01	5.543039e-01
1.203175500024299e-01	4.409823e-01	5.572158e-01
1.204199500024328e-01	4.414111e-01	5.596576e-01
1.205223500024358e-01	4.416797e-01	5.616248e-01
1.206247500024387e-01	4.417886e-01	5.631160e-01
1.206393642881534e-01	4.417912e-01	5.632900e-01
1.206539785738681e-01	4.417906e-01	5.634546e-01
1.206685928595828e-01	4.417869e-01	5.636095e-01
1.206832071452975e-01	4.417799e-01	5.637549e-01
1.206978214310122e-01	4.417698e-01	5.638907e-01
1.207124357167269e-01	4.417564e-01	5.640169e-01
1.207270500024416e-01	4.417399e-01	5.641335e-01
1.207271500024416e-01	4.417398e-01	5.641343e-01
1.207417642881564e-01	4.417201e-01	5.642414e-01
1.207563785738711e-01	4.416973e-01	5.643391e-01
1.207709928595858e-01	4.416715e-01	5.644276e-01
1.207856071453005e-01	4.416425e-01	5.645066e-01
1.208002214310152e-01	4.416105e-01	5.645764e-01
1.208148357167299e-01	4.415753e-01	5.646368e-01
1.208294500024446e-01	4.415371e-01	5.646879e-01
1.208295500024446e-01	4.415368e-01	5.646883e-01
1.208424928595878e-01	4.415004e-01	5.647258e-01
1.208554357167310e-01	4.414617e-01	5.647563e-01
1.208683785738743e-01	4.414207e-01	5.647797e-01
1.208813214310175e-01	4.413774e-01	5.647962e-01
1.208942642881607e-01	4.413317e-01	5.648055e-01
1.209072071453040e-01	4.412838e-01	5.648079e-01
1.209201500024472e-01	4.412335e-01	5.648032e-01
1.209319500024475e-01	4.411857e-01	5.647931e-01
1.209465642881623e-01	4.411239e-01	5.647725e-01
1.209611785738769e-01	4.410594e-01	5.647435e-01
1.209757928595917e-01	4.409921e-01	5.647062e-01
1.209904071453064e-01	4.409222e-01	5.646605e-01
1.210050214310211e-01	4.408494e-01	5.646065e-01
1.210196357167358e-01	4.407740e-01	5.645441e-01
1.210342500024505e-01	4.406958e-01	5.644734e-01
1.210343500024505e-01	4.406953e-01	5.644729e-01
1.210489642881652e-01	4.406144e-01	5.643940e-01
1.210635785738799e-01	4.405312e-01	5.643077e-01
1.210781928595946e-01	4.404455e-01	5.642138e-01
1.210928071453093e-01	4.403574e-01	5.641125e-01
1.211074214310240e-01	4.402668e-01	5.640036e-01
1.211220357167387e-01	4.401738e-01	5.638872e-01
1.211366500024534e-01	4.400784e-01	5.637633e-01
1.211367500024534e-01	4.400778e-01	5.637624e-01
1.211513642881681e-01	4.399800e-01	5.636313e-01
1.211659785738828e-01	4.398802e-01	5.634938e-01
1.211805928595975e-01	4.397784e-01	5.633500e-01
1.211952071453122e-01	4.396745e-01	5.631998e-01
1.212098214310270e-01	4.395686e-01	5.630432e-01
